CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15852,187,2,160.71,1,Hibernating
15853,52,1,110.8,1,Hibernating
15854,4,12,2969.12,3,Champions
15855,137,5,712.24,2,Loyal Customers
15856,4,27,16143.64,3,Champions
15857,19,1,297.0,0,New / Occasional
15858,16,5,1427.57,2,Loyal Customers
15861,12,8,3146.92,3,Champions
15862,8,4,832.88,0,New / Occasional
15863,26,2,68.84,0,New / Occasional
15864,22,6,1936.3200000000002,2,Loyal Customers
15865,41,3,895.13,2,Loyal Customers
15866,101,1,211.89,1,Hibernating
15867,5,15,3810.14,3,Champions
15869,277,2,149.64,1,Hibernating
15872,15,2,316.25,0,New / Occasional
15874,64,7,4405.88,2,Loyal Customers
15877,2,2,490.33,0,New / Occasional
15881,312,5,501.39000000000004,2,Loyal Customers
15882,199,4,516.36,2,Loyal Customers
15885,93,3,379.35,1,Hibernating
15886,60,1,181.09,1,Hibernating
15888,81,1,168.31,1,Hibernating
15891,227,1,511.68,1,Hibernating
15894,253,2,258.25,1,Hibernating
15897,194,2,208.59,1,Hibernating
15899,369,1,56.25,1,Hibernating
15900,24,1,337.28,0,New / Occasional
15901,17,3,351.73,0,New / Occasional
15903,10,7,5126.76,3,Champions
15904,8,1,164.68,0,New / Occasional
15907,4,3,882.72,0,New / Occasional
15909,174,1,191.94,1,Hibernating
15912,178,2,264.62,1,Hibernating
15916,16,8,1502.8600000000001,3,Champions
15917,248,1,123.1,1,Hibernating
15918,191,2,334.23,1,Hibernating
15919,20,2,525.69,0,New / Occasional
15920,154,4,167.5,1,Hibernating
15921,173,1,323.03000000000003,1,Hibernating
15922,373,1,369.5,1,Hibernating
15923,373,1,127.08,1,Hibernating
15930,67,1,426.63,1,Hibernating
15933,21,3,1107.46,2,Loyal Customers
15935,239,2,416.86,1,Hibernating
15937,64,1,145.35,1,Hibernating
15938,112,5,404.58,2,Loyal Customers
15939,90,15,6115.01,3,Champions
15944,277,1,325.1,1,Hibernating
15945,365,1,181.0,1,Hibernating
15948,8,2,955.24,0,New / Occasional
15949,17,2,364.72,0,New / Occasional
15950,32,4,1744.71,2,Loyal Customers
15951,9,2,708.22,0,New / Occasional
15952,34,4,781.91,2,Loyal Customers
15955,24,14,4416.26,3,Champions
15957,32,1,428.89,0,New / Occasional
15958,74,1,104.35,1,Hibernating
15963,20,2,470.76,0,New / Occasional
15965,17,4,808.87,0,New / Occasional
15967,23,2,397.68,0,New / Occasional
15969,3,3,666.1,0,New / Occasional
15970,304,1,314.1,1,Hibernating
15971,18,12,4199.85,3,Champions
15973,367,1,307.82000000000005,1,Hibernating
15974,39,7,3442.15,2,Loyal Customers
15975,84,1,371.01,1,Hibernating
15977,17,2,1054.73,0,New / Occasional
15980,89,3,2398.86,2,Loyal Customers
15981,25,8,3408.48,3,Champions
15983,22,4,1465.12,2,Loyal Customers
15984,3,10,2780.63,3,Champions
15985,123,2,1142.42,2,Loyal Customers
15986,30,1,168.12,0,New / Occasional
15987,12,7,1432.77,3,Champions
15992,4,1,41.989999999999995,0,New / Occasional
15994,55,1,414.27,1,Hibernating
15996,88,6,1032.58,2,Loyal Customers
15998,37,5,3080.22,2,Loyal Customers
16000,3,3,12393.7,3,Champions
16003,30,5,2735.37,2,Loyal Customers
16005,12,4,578.71,0,New / Occasional
16006,211,1,101.4,1,Hibernating
16007,48,4,1693.81,2,Loyal Customers
16008,24,3,478.78,0,New / Occasional
16009,22,4,972.11,2,Loyal Customers
16010,246,3,392.4,1,Hibernating
16011,8,16,3352.96,3,Champions
16012,35,3,1415.29,2,Loyal Customers
16013,4,47,37130.6,3,Champions
16014,38,3,646.83,2,Loyal Customers
16016,3,8,1465.51,3,Champions
16017,47,1,211.88,1,Hibernating
16018,39,2,408.90000000000003,0,New / Occasional
16022,260,1,602.63,1,Hibernating
16023,46,3,719.81,2,Loyal Customers
16024,12,1,251.03,0,New / Occasional
16025,30,1,439.65999999999997,0,New / Occasional
16026,43,1,236.09,1,Hibernating
16027,92,6,934.62,2,Loyal Customers
16030,310,1,331.24,1,Hibernating
16031,92,2,547.9,1,Hibernating
16033,6,20,8778.82,3,Champions
16034,196,3,437.7,1,Hibernating
16036,87,2,758.92,2,Loyal Customers
16040,65,3,1313.55,2,Loyal Customers
16041,31,3,3166.4,2,Loyal Customers
16042,22,5,1177.47,2,Loyal Customers
16043,38,4,773.99,2,Loyal Customers
16048,373,2,256.44,1,Hibernating
16049,40,3,1074.81,2,Loyal Customers
16050,174,1,137.9,1,Hibernating
16052,54,1,362.06,1,Hibernating
16053,33,2,1511.95,2,Loyal Customers
16054,145,1,783.9,1,Hibernating
16055,221,1,134.8,1,Hibernating
16056,45,1,650.75,0,New / Occasional
16059,66,6,1453.16,2,Loyal Customers
16062,10,4,1153.62,0,New / Occasional
16063,260,1,335.32,1,Hibernating
16065,365,1,367.14,1,Hibernating
16070,22,2,852.15,0,New / Occasional
16071,45,1,326.24,1,Hibernating
16072,288,1,584.3199999999999,1,Hibernating
16073,297,1,122.39999999999999,1,Hibernating
16076,3,10,2234.73,3,Champions
16078,284,1,79.2,1,Hibernating
16079,17,3,1352.0,2,Loyal Customers
16080,82,2,217.16,1,Hibernating
16081,56,5,2799.42,2,Loyal Customers
16083,101,2,1317.62,2,Loyal Customers
16084,299,1,436.18,1,Hibernating
16085,23,5,981.51,2,Loyal Customers
16086,59,5,1121.39,2,Loyal Customers
16091,155,2,315.06,1,Hibernating
16092,115,3,817.86,2,Loyal Customers
16093,107,1,17.0,1,Hibernating
16094,12,4,1078.23,0,New / Occasional
16096,264,1,320.62,1,Hibernating
16097,240,1,185.04999999999998,1,Hibernating
16098,88,7,2005.63,2,Loyal Customers
16099,50,3,731.9,2,Loyal Customers
16102,42,3,1842.14,2,Loyal Customers
16103,7,6,1429.64,3,Champions
16104,62,1,298.21,1,Hibernating
16105,249,1,336.96,1,Hibernating
16106,66,1,108.38,1,Hibernating
16108,85,1,842.5,1,Hibernating
16109,219,2,611.88,1,Hibernating
16110,45,3,1320.95,2,Loyal Customers
16112,143,4,195.73999999999998,1,Hibernating
16115,10,8,1660.8799999999999,3,Champions
16116,212,1,612.78,1,Hibernating
16117,190,1,232.21,1,Hibernating
16119,8,2,423.36,0,New / Occasional
16120,59,4,1309.14,2,Loyal Customers
16121,57,2,854.66,2,Loyal Customers
16122,73,4,684.4200000000001,2,Loyal Customers
16123,52,1,307.78,1,Hibernating
16125,367,1,289.35,1,Hibernating
16126,29,4,6287.77,2,Loyal Customers
16127,39,1,656.25,0,New / Occasional
16128,18,5,1880.22,2,Loyal Customers
16131,52,6,3506.54,2,Loyal Customers
16133,4,33,14589.04,3,Champions
16134,22,2,618.09,0,New / Occasional
16136,60,3,709.38,2,Loyal Customers
16139,19,3,635.41,0,New / Occasional
16140,66,2,725.18,2,Loyal Customers
16143,3,6,2424.94,3,Champions
16145,9,11,3799.4900000000002,3,Champions
16146,157,3,734.13,2,Loyal Customers
16147,134,1,375.0,1,Hibernating
16148,296,1,76.32000000000001,1,Hibernating
16149,5,2,280.52,0,New / Occasional
16150,43,5,2053.02,2,Loyal Customers
16152,269,1,1829.04,1,Hibernating
16153,50,5,1824.23,2,Loyal Customers
16156,9,9,3092.04,3,Champions
16157,16,3,656.69,0,New / Occasional
16159,282,1,348.2,1,Hibernating
16162,252,1,37.4,1,Hibernating
16163,232,2,856.6,1,Hibernating
16168,11,27,3787.6,3,Champions
16169,8,4,1822.97,0,New / Occasional
16171,59,1,73.2,1,Hibernating
16172,95,5,1140.21,2,Loyal Customers
16173,16,6,1418.32,2,Loyal Customers
16174,126,3,1009.5500000000001,2,Loyal Customers
16175,94,4,1037.59,2,Loyal Customers
16177,50,1,331.95,1,Hibernating
16178,138,1,197.9,1,Hibernating
16179,61,1,215.83,1,Hibernating
16180,100,8,10254.18,2,Loyal Customers
16181,73,1,305.54,1,Hibernating
16182,72,4,6617.65,2,Loyal Customers
16184,64,6,1158.79,2,Loyal Customers
16185,17,2,529.41,0,New / Occasional
16186,23,12,4006.94,3,Champions
16187,32,15,6911.4400000000005,3,Champions
16189,16,2,215.48,0,New / Occasional
16190,40,1,215.08,1,Hibernating
16191,3,13,5180.52,3,Champions
16200,4,2,1068.8700000000001,0,New / Occasional
16201,3,4,1863.47,3,Champions
16202,361,1,365.27,1,Hibernating
16203,59,4,592.9,2,Loyal Customers
16204,23,1,384.18,0,New / Occasional
16205,31,4,757.63,2,Loyal Customers
16207,25,1,394.38,0,New / Occasional
16208,45,2,664.26,0,New / Occasional
16209,89,5,2262.62,2,Loyal Customers
16210,2,18,21086.3,3,Champions
16211,89,1,547.02,1,Hibernating
16212,19,2,690.34,0,New / Occasional
16213,79,1,159.0,1,Hibernating
16214,171,3,1062.75,2,Loyal Customers
16215,81,1,242.35,1,Hibernating
16216,267,1,914.9300000000001,1,Hibernating
16217,235,2,304.25,1,Hibernating
16218,30,7,3084.68,2,Loyal Customers
16221,37,3,860.86,2,Loyal Customers
16222,318,1,773.5500000000001,1,Hibernating
16225,45,5,1096.32,2,Loyal Customers
16226,203,3,255.12,1,Hibernating
16229,87,2,1010.6,2,Loyal Customers
16230,190,2,542.03,1,Hibernating
16232,44,4,990.88,2,Loyal Customers
16235,41,5,867.31,2,Loyal Customers
16236,78,1,432.2,1,Hibernating
16239,57,2,414.2,1,Hibernating
16241,10,13,2590.31,3,Champions
16242,8,7,3579.86,3,Champions
16243,34,2,409.1,0,New / Occasional
16244,212,2,1522.75,2,Loyal Customers
16245,24,3,1413.66,2,Loyal Customers
16247,170,1,114.56,1,Hibernating
16249,53,5,1800.07,2,Loyal Customers
16250,261,2,389.44,1,Hibernating
16253,67,2,3683.86,2,Loyal Customers
16255,17,8,2619.91,3,Champions
16256,267,1,752.4300000000001,1,Hibernating
16257,177,1,46.95,1,Hibernating
16260,51,1,1035.45,0,New / Occasional
16261,17,4,728.54,0,New / Occasional
16265,9,9,5447.0,3,Champions
16266,74,7,861.89,2,Loyal Customers
16270,353,1,1141.24,1,Hibernating
16274,373,1,351.75,1,Hibernating
16275,197,1,559.87,1,Hibernating
16276,177,1,810.6000000000001,1,Hibernating
16281,72,1,2062.06,2,Loyal Customers
16282,340,1,168.3,1,Hibernating
16287,170,1,142.5,1,Hibernating
16292,122,1,302.25,1,Hibernating
16293,22,10,2248.9900000000002,3,Champions
16295,10,4,1328.55,0,New / Occasional
16297,269,1,301.9,1,Hibernating
16298,23,3,598.2,0,New / Occasional
16302,127,1,233.22,1,Hibernating
16303,26,3,5360.63,2,Loyal Customers
16305,139,1,361.21999999999997,1,Hibernating
16308,38,4,2560.0,2,Loyal Customers
16309,106,2,706.57,1,Hibernating
16311,18,2,616.26,0,New / Occasional
16313,3,2,274.15000000000003,0,New / Occasional
16316,64,8,2938.91,2,Loyal Customers
16317,120,3,1341.65,2,Loyal Customers
16318,35,1,328.15,0,New / Occasional
16319,218,1,404.40000000000003,1,Hibernating
16320,172,2,1038.46,2,Loyal Customers
16322,1,2,326.75,0,New / Occasional
16323,196,1,207.50000000000003,1,Hibernating
16324,128,3,408.59000000000003,1,Hibernating
16325,47,3,594.24,2,Loyal Customers
16327,14,6,3820.27,3,Champions
16330,18,3,251.91,0,New / Occasional
16333,8,22,26626.8,3,Champions
16337,37,1,151.05,1,Hibernating
16338,157,1,214.79999999999998,1,Hibernating
16339,284,1,94.05,1,Hibernating
16340,107,1,534.31,1,Hibernating
16341,25,4,1971.87,2,Loyal Customers
16342,75,4,322.41,2,Loyal Customers
16344,158,1,101.10000000000001,1,Hibernating
16347,11,2,847.45,0,New / Occasional
16349,291,1,53.5,1,Hibernating
16350,21,4,1116.47,2,Loyal Customers
16351,333,1,153.9,1,Hibernating
16352,18,2,494.44,0,New / Occasional
16353,4,23,6675.71,3,Champions
16357,33,3,658.88,2,Loyal Customers
16358,1,4,2027.5,3,Champions
16359,7,9,1750.92,3,Champions
16360,5,6,3450.41,3,Champions
16362,32,5,709.99,2,Loyal Customers
16363,53,1,109.36000000000001,1,Hibernating
16364,12,2,705.79,0,New / Occasional
16365,18,9,1540.42,3,Champions
16367,37,2,800.67,0,New / Occasional
16368,2,2,479.91,0,New / Occasional
16369,18,3,1545.41,2,Loyal Customers
16370,82,4,1301.91,2,Loyal Customers
16372,33,2,355.73,0,New / Occasional
16374,66,2,466.73,1,Hibernating
16376,9,2,974.96,0,New / Occasional
16377,267,1,676.2,1,Hibernating
16378,247,3,362.95,1,Hibernating
16379,4,4,2157.4,3,Champions
16380,61,1,1743.1499999999999,2,Loyal Customers
16383,75,2,643.76,1,Hibernating
16384,90,2,584.5,1,Hibernating
16385,60,3,554.86,2,Loyal Customers
16387,323,1,94.36,1,Hibernating
16389,53,4,1382.07,2,Loyal Customers
16392,270,1,217.89,1,Hibernating
16394,57,5,1555.34,2,Loyal Customers
16395,61,5,1482.06,2,Loyal Customers
16398,154,2,1705.8,2,Loyal Customers
16399,19,2,408.02,0,New / Occasional
16400,95,1,303.93,1,Hibernating
16401,1,12,4098.32,3,Champions
16402,265,2,293.45,1,Hibernating
16406,19,1,154.35,0,New / Occasional
16407,13,10,2079.68,3,Champions
16409,36,5,2022.98,2,Loyal Customers
16411,19,2,211.7,0,New / Occasional
16412,54,1,135.99,1,Hibernating
16413,57,1,262.2,1,Hibernating
16414,22,2,126.25,0,New / Occasional
16416,27,3,1051.4,2,Loyal Customers
16418,45,3,631.12,2,Loyal Customers
16419,113,6,958.71,2,Loyal Customers
16422,17,51,34684.4,3,Champions
16424,191,1,133.56,1,Hibernating
16425,302,1,302.7,1,Hibernating
16426,2,10,1863.76,3,Champions
16427,263,2,241.06,1,Hibernating
16429,106,1,284.55,1,Hibernating
16430,57,1,300.85,1,Hibernating
16431,213,3,623.28,1,Hibernating
16432,64,1,287.4,1,Hibernating
16433,28,1,184.26,0,New / Occasional
16438,6,5,798.35,0,New / Occasional
16440,8,5,3640.67,3,Champions
16441,67,2,381.2,1,Hibernating
16444,46,4,654.67,2,Loyal Customers
16445,34,1,230.51,0,New / Occasional
16446,1,2,168472.5,3,Champions
16448,198,1,182.99,1,Hibernating
16449,198,2,707.69,1,Hibernating
16450,150,1,311.92,1,Hibernating
16451,88,1,266.97,1,Hibernating
16454,45,2,6.9,1,Hibernating
16455,64,7,1841.18,2,Loyal Customers
16456,99,5,2158.18,2,Loyal Customers
16457,218,1,208.36,1,Hibernating
16458,3,18,3482.7400000000002,3,Champions
16460,28,3,811.23,2,Loyal Customers
16461,178,1,142.92,1,Hibernating
16463,21,4,1422.4,2,Loyal Customers
16464,20,3,1298.66,2,Loyal Customers
16466,34,7,1595.96,2,Loyal Customers
16468,74,1,74.9,1,Hibernating
16469,24,4,625.42,0,New / Occasional
16470,52,4,752.77,2,Loyal Customers
16473,165,3,316.11,1,Hibernating
16474,7,7,1810.65,3,Champions
16475,88,4,544.3,2,Loyal Customers
16477,64,7,2494.46,2,Loyal Customers
16478,25,3,331.0,0,New / Occasional
16479,10,2,300.83,0,New / Occasional
16480,76,1,769.29,1,Hibernating
16482,16,1,220.62,0,New / Occasional
16483,192,1,139.35,1,Hibernating
16484,174,2,404.3,1,Hibernating
16485,77,1,363.65,1,Hibernating
16488,33,3,498.8,0,New / Occasional
16491,47,1,731.5,0,New / Occasional
16494,297,1,826.53,1,Hibernating
16495,3,3,648.26,0,New / Occasional
16496,9,3,1599.52,0,New / Occasional
16497,50,6,2965.69,2,Loyal Customers
16498,161,2,100.97,1,Hibernating
16499,360,2,365.45,1,Hibernating
16500,5,6,400.86,0,New / Occasional
16504,25,1,465.88,0,New / Occasional
16505,32,1,777.6,0,New / Occasional
16506,20,2,90.30000000000001,0,New / Occasional
16509,297,1,363.7,1,Hibernating
16510,372,1,248.1,1,Hibernating
16511,22,3,918.33,0,New / Occasional
16513,5,4,874.59,0,New / Occasional
16515,52,5,1624.14,2,Loyal Customers
16517,277,1,162.7,1,Hibernating
16518,61,2,484.32,1,Hibernating
16519,25,2,215.07999999999998,0,New / Occasional
16523,2,21,9418.470000000001,3,Champions
16525,2,26,13027.45,3,Champions
16526,172,1,290.36,1,Hibernating
16528,4,1,244.41,0,New / Occasional
16529,190,1,455.25,1,Hibernating
16531,22,7,1244.59,2,Loyal Customers
16532,18,3,6748.8,2,Loyal Customers
16533,19,3,1082.81,0,New / Occasional
16536,110,1,548.12,1,Hibernating
16545,165,1,339.3,1,Hibernating
16549,10,10,4034.9,3,Champions
16550,109,5,2298.97,2,Loyal Customers
16551,96,3,922.12,2,Loyal Customers
16552,243,2,379.73,1,Hibernating
16553,163,12,5719.82,2,Loyal Customers
16555,35,2,285.89,0,New / Occasional
16556,67,7,3313.79,2,Loyal Customers
16557,24,2,281.85,0,New / Occasional
16558,1,20,8338.49,3,Champions
16560,27,2,841.41,0,New / Occasional
16561,6,2,511.12,0,New / Occasional
16563,54,1,1077.74,2,Loyal Customers
16565,364,1,173.7,1,Hibernating
16566,15,5,614.66,0,New / Occasional
16567,194,2,865.6,1,Hibernating
16569,3,1,124.2,0,New / Occasional
16570,15,10,3738.4,3,Champions
16571,27,3,1421.69,2,Loyal Customers
16572,127,3,1009.6,2,Loyal Customers
16573,85,2,663.61,1,Hibernating
16574,71,1,451.44,1,Hibernating
16581,183,1,105.84,1,Hibernating
16582,113,1,313.62,1,Hibernating
16586,249,1,463.95,1,Hibernating
16587,232,1,225.15,1,Hibernating
16589,71,3,459.24,2,Loyal Customers
16591,69,1,213.5,1,Hibernating
16592,4,16,4113.68,3,Champions
16593,51,3,330.03,0,New / Occasional
16594,75,1,181.09,1,Hibernating
16595,61,1,360.16,1,Hibernating
16597,4,1,90.04,0,New / Occasional
16600,4,6,813.52,0,New / Occasional
16601,41,1,242.7,1,Hibernating
16603,75,2,482.47,1,Hibernating
16607,18,14,3347.71,3,Champions
16609,15,7,5493.46,3,Champions
16610,219,1,75.66,1,Hibernating
16611,186,1,129.49,1,Hibernating
16612,33,4,1187.66,2,Loyal Customers
16613,70,1,618.59,1,Hibernating
16614,183,1,506.19,1,Hibernating
16618,31,5,2647.59,2,Loyal Customers
16619,264,1,226.21,1,Hibernating
16620,4,2,178.96,0,New / Occasional
16621,52,4,813.48,2,Loyal Customers
16623,246,1,129.45,1,Hibernating
16625,275,1,333.08,1,Hibernating
16627,79,1,322.8,1,Hibernating
16628,30,5,2188.05,2,Loyal Customers
16633,17,6,2883.1,3,Champions
16638,23,10,1680.72,3,Champions
16639,31,3,1257.51,2,Loyal Customers
16642,5,2,688.33,0,New / Occasional
16643,246,1,487.51,1,Hibernating
16644,178,2,833.78,1,Hibernating
16647,170,2,214.06,1,Hibernating
16652,59,7,6773.97,2,Loyal Customers
16653,16,2,1212.66,0,New / Occasional
16654,141,4,601.27,2,Loyal Customers
16656,22,15,8625.8,3,Champions
16657,10,4,874.43,0,New / Occasional
16658,368,1,123.24,1,Hibernating
16659,189,1,39.12,1,Hibernating
16665,362,1,135.39999999999998,1,Hibernating
16667,68,2,567.1800000000001,1,Hibernating
16669,24,3,1348.88,2,Loyal Customers
16670,17,11,4095.9,3,Champions
16672,2,20,8134.9400000000005,3,Champions
16674,55,2,304.24,1,Hibernating
16676,34,4,1592.1200000000001,2,Loyal Customers
16678,3,12,3109.99,3,Champions
16679,366,1,129.75,1,Hibernating
16680,43,1,183.7,1,Hibernating
16682,5,5,1028.0,0,New / Occasional
16685,61,2,324.24,1,Hibernating
16686,47,7,2959.88,2,Loyal Customers
16688,1,4,1260.86,0,New / Occasional
16690,72,2,225.57999999999998,1,Hibernating
16692,256,2,1276.0,2,Loyal Customers
16693,69,2,477.86,1,Hibernating
16697,241,1,112.75,1,Hibernating
16698,227,2,1998.0,2,Loyal Customers
16700,9,13,5076.55,3,Champions
16701,9,13,5398.3,3,Champions
16705,1,20,14034.99,3,Champions
16706,37,3,531.35,0,New / Occasional
16708,46,1,656.63,0,New / Occasional
16709,85,5,3029.87,2,Loyal Customers
16710,19,10,2467.99,3,Champions
16711,3,5,1651.03,3,Champions
16712,9,11,3611.31,3,Champions
16713,19,15,6910.78,3,Champions
16714,219,3,1129.06,2,Loyal Customers
16715,78,1,301.71999999999997,1,Hibernating
16716,267,2,901.2,1,Hibernating
16718,369,1,606.0500000000001,1,Hibernating
16719,15,7,1770.22,3,Champions
16720,26,1,152.95,0,New / Occasional
16722,17,13,4730.81,3,Champions
16723,91,2,576.4,1,Hibernating
16726,26,5,1358.74,2,Loyal Customers
16727,364,1,256.32,1,Hibernating
16728,46,4,1048.28,2,Loyal Customers
16729,38,21,7205.33,3,Champions
16730,52,3,743.11,2,Loyal Customers
16732,32,1,603.75,0,New / Occasional
16735,79,5,2247.41,2,Loyal Customers
16737,53,1,417.59999999999997,1,Hibernating
16743,29,7,2213.13,2,Loyal Customers
16744,11,7,1291.91,3,Champions
16745,87,17,7180.7,3,Champions
16746,5,18,6680.11,3,Champions
16747,38,2,836.06,2,Loyal Customers
16748,18,5,1515.9,2,Loyal Customers
16750,45,5,623.93,2,Loyal Customers
16752,373,1,207.5,1,Hibernating
16753,58,1,223.92000000000002,1,Hibernating
16754,372,1,2002.4,1,Hibernating
16756,215,1,239.4,1,Hibernating
16757,319,1,106.83000000000001,1,Hibernating
16758,65,1,369.34000000000003,1,Hibernating
16759,8,3,789.79,0,New / Occasional
16761,97,1,316.62,1,Hibernating
16762,20,3,1207.24,2,Loyal Customers
16763,199,1,611.85,1,Hibernating
16764,4,13,2790.9500000000003,3,Champions
16765,294,1,34.0,1,Hibernating
16766,273,2,1145.6,1,Hibernating
16767,31,11,5575.56,3,Champions
16770,58,5,757.1,2,Loyal Customers
16773,57,1,171.59,1,Hibernating
16775,10,11,1691.51,3,Champions
16776,60,1,371.54,1,Hibernating
16777,80,2,222.62,1,Hibernating
16778,74,2,245.94,1,Hibernating
16781,372,1,311.25,1,Hibernating
16782,10,13,2267.9500000000003,3,Champions
16784,20,1,107.6,0,New / Occasional
16788,123,2,594.39,1,Hibernating
16789,8,1,80.8,0,New / Occasional
16792,282,2,110.38000000000001,1,Hibernating
16793,57,1,243.84,1,Hibernating
16794,1,10,1196.5,3,Champions
16795,365,1,414.88,1,Hibernating
16796,89,1,305.62,1,Hibernating
16800,11,1,1162.65,0,New / Occasional
16801,163,4,1594.23,2,Loyal Customers
16803,65,1,332.3,1,Hibernating
16804,23,3,536.99,0,New / Occasional
16805,174,2,460.59,1,Hibernating
16807,143,3,1121.59,2,Loyal Customers
16809,23,5,914.69,2,Loyal Customers
16810,192,1,309.54,1,Hibernating
16812,361,1,479.35,1,Hibernating
16813,8,10,1652.18,3,Champions
16814,14,21,6416.7,3,Champions
16816,103,4,417.06,2,Loyal Customers
16817,3,9,1604.75,3,Champions
16818,11,11,3349.57,3,Champions
16823,227,1,358.38,1,Hibernating
16824,16,2,460.64,0,New / Occasional
16825,39,2,775.1800000000001,0,New / Occasional
16826,51,1,341.7,1,Hibernating
16828,93,2,128.5,1,Hibernating
16829,157,1,197.22,1,Hibernating
16830,39,1,325.91,1,Hibernating
16832,184,3,199.15,1,Hibernating
16833,1,4,1106.53,0,New / Occasional
16834,228,1,413.46,1,Hibernating
16835,128,2,180.85,1,Hibernating
16836,40,2,251.87,0,New / Occasional
16837,31,11,3170.98,3,Champions
16838,197,2,588.85,1,Hibernating
16839,9,34,16594.35,3,Champions
16841,37,6,1869.82,2,Loyal Customers
16842,101,3,1264.19,2,Loyal Customers
16843,43,16,10196.57,3,Champions
16846,50,1,214.32,1,Hibernating
16847,43,1,193.44,1,Hibernating
16848,53,1,281.42,1,Hibernating
16849,187,1,124.57,1,Hibernating
16850,334,1,332.41,1,Hibernating
16851,4,3,342.45,0,New / Occasional
16852,10,2,144.91000000000003,0,New / Occasional
16855,24,2,328.4,0,New / Occasional
16856,15,1,35.400000000000006,0,New / Occasional
16858,369,1,375.69000000000005,1,Hibernating
16859,145,2,747.81,1,Hibernating
16861,60,2,173.76,1,Hibernating
16863,31,2,502.8,0,New / Occasional
16866,141,3,207.73999999999998,1,Hibernating
16869,23,4,817.12,2,Loyal Customers
16871,22,6,2812.34,2,Loyal Customers
16873,5,6,7123.62,3,Champions
16875,67,5,2095.53,2,Loyal Customers
16878,84,1,13.3,1,Hibernating
16881,67,1,432.0,1,Hibernating
16882,67,3,705.12,2,Loyal Customers
16883,187,2,272.48,1,Hibernating
16884,38,2,429.84000000000003,0,New / Occasional
16885,15,3,450.41,0,New / Occasional
16889,195,3,1578.67,2,Loyal Customers
16891,2,5,742.43,0,New / Occasional
16893,367,1,145.93,1,Hibernating
16895,65,1,202.27,1,Hibernating
16897,299,2,289.78,1,Hibernating
16898,26,3,501.03,0,New / Occasional
16899,8,6,1271.06,3,Champions
16900,17,3,887.11,0,New / Occasional
16902,116,1,1706.88,2,Loyal Customers
16903,29,1,363.2,0,New / Occasional
16906,82,4,559.59,2,Loyal Customers
16907,29,5,928.76,2,Loyal Customers
16909,72,1,379.14,1,Hibernating
16910,4,8,1508.96,3,Champions
16912,29,11,2555.58,3,Champions
16913,290,1,113.44,1,Hibernating
16915,9,6,621.6800000000001,0,New / Occasional
16916,24,2,562.41,0,New / Occasional
16917,277,1,391.52,1,Hibernating
16918,50,6,1068.82,2,Loyal Customers
16919,156,11,2592.25,2,Loyal Customers
16921,61,1,154.18,1,Hibernating
16923,12,19,7069.08,3,Champions
16924,21,3,829.89,0,New / Occasional
16926,371,1,230.25,1,Hibernating
16928,80,17,2814.7,3,Champions
16930,26,3,378.89,0,New / Occasional
16931,5,21,4554.87,3,Champions
16932,53,1,150.23000000000002,1,Hibernating
16933,1,2,563.23,0,New / Occasional
16936,26,1,261.9,0,New / Occasional
16938,9,4,2711.6800000000003,3,Champions
16940,52,3,3049.88,2,Loyal Customers
16942,13,9,1904.99,3,Champions
16943,212,3,816.73,2,Loyal Customers
16945,22,19,4345.5,3,Champions
16947,236,1,406.48,1,Hibernating
16949,4,6,1286.27,3,Champions
16950,57,3,1178.56,2,Loyal Customers
16952,109,2,167.61,1,Hibernating
16953,30,1,20.8,1,Hibernating
16955,185,4,518.67,2,Loyal Customers
16956,18,1,308.74,0,New / Occasional
16957,239,2,416.64,1,Hibernating
16959,87,1,117.35000000000001,1,Hibernating
16960,39,3,507.05,0,New / Occasional
16961,116,1,234.17,1,Hibernating
16967,189,1,319.02,1,Hibernating
16969,39,3,650.41,2,Loyal Customers
16971,38,1,357.21,0,New / Occasional
16976,267,1,251.51999999999998,1,Hibernating
16978,78,1,344.33,1,Hibernating
16979,4,6,1852.0,3,Champions
16982,61,1,384.06,1,Hibernating
16983,13,7,1905.87,3,Champions
16984,88,2,4459.52,2,Loyal Customers
16985,17,10,5464.12,3,Champions
16986,30,2,1873.2,2,Loyal Customers
16987,3,7,1616.8,3,Champions
16989,7,6,1133.25,3,Champions
16992,11,5,1614.31,2,Loyal Customers
16996,30,6,1456.96,2,Loyal Customers
16997,288,3,702.0,1,Hibernating
16998,150,4,295.0,1,Hibernating
16999,23,2,484.82,0,New / Occasional
17001,1,11,3989.57,3,Champions
17002,86,3,1493.73,2,Loyal Customers
17004,46,2,1312.1399999999999,2,Loyal Customers
17006,5,4,781.78,0,New / Occasional
17007,51,6,889.9300000000001,2,Loyal Customers
17010,18,1,195.36,0,New / Occasional
17011,30,1,270.9,0,New / Occasional
17014,8,3,583.4300000000001,0,New / Occasional
17015,29,3,1838.6100000000001,2,Loyal Customers
17017,3,20,8694.26,3,Champions
17018,41,2,920.1,2,Loyal Customers
17019,11,4,1258.08,0,New / Occasional
17022,31,1,71.0,1,Hibernating
17024,45,3,95.85,1,Hibernating
17025,61,3,357.77,1,Hibernating
17026,185,2,154.82999999999998,1,Hibernating
17027,79,6,877.5600000000001,2,Loyal Customers
17029,111,2,716.0,1,Hibernating
17030,64,1,146.87,1,Hibernating
